app_name&sdk_version&over&under&errors
hu.creapp.android.concorde-2014011601&3.2.2&2&4&0
hu.creapp.android.concorde-2014011601&2.3.6&2&4&0
hu.creapp.android.concorde-2014011601&4.1.1&2&8&0
hu.creapp.android.concorde-2014011601&2.2.3&2&4&0
hu.creapp.android.concorde-2014011601&4.0.1&2&4&0
air.com.whatistedeum.tedeumepisode01fr-1000000&3.2.2&1&9&0
air.com.whatistedeum.tedeumepisode01fr-1000000&2.3.6&1&9&0
air.com.whatistedeum.tedeumepisode01fr-1000000&2.2.3&1&9&0
air.com.whatistedeum.tedeumepisode01fr-1000000&4.0.1&1&9&0
com.canadaid.mobo-7&3.2.2&1&6&0
com.canadaid.mobo-7&2.3.6&1&6&0
com.canadaid.mobo-7&4.1.1&1&6&0
com.canadaid.mobo-7&2.2.3&1&6&0
com.canadaid.mobo-7&4.0.1&1&6&0
us.rthompson.concreteestimator-2&3.2.2&0&0&0
us.rthompson.concreteestimator-2&2.3.6&0&0&0
us.rthompson.concreteestimator-2&4.1.1&0&0&0
us.rthompson.concreteestimator-2&2.2.3&0&0&0
us.rthompson.concreteestimator-2&4.0.1&0&0&0
com.shocktech.bbo-25&3.2.2&1&5&0
com.shocktech.bbo-25&2.3.6&1&5&0
com.shocktech.bbo-25&4.1.1&1&5&0
com.shocktech.bbo-25&2.2.3&1&5&0
com.shocktech.bbo-25&4.0.1&1&5&0
com.kizoom.travelinecymru-25&2.2.3&0&2&0
com.andromo.dev314229.app301644-2&3.2.2&2&1&0
com.andromo.dev314229.app301644-2&2.3.6&2&1&0
com.andromo.dev314229.app301644-2&4.1.1&2&1&0
com.andromo.dev314229.app301644-2&4.0.1&2&1&0
app.liger.first_to_15-4&3.2.2&0&3&0
app.liger.first_to_15-4&2.3.6&0&3&0
app.liger.first_to_15-4&4.1.1&0&7&0
app.liger.first_to_15-4&2.2.3&0&3&0
app.liger.first_to_15-4&4.0.1&0&3&0
com.iscmedia-3&3.2.2&4&0&0
com.iscmedia-3&2.3.6&4&0&0
com.iscmedia-3&4.1.1&4&5&0
com.iscmedia-3&2.2.3&4&0&0
com.iscmedia-3&4.0.1&4&0&0
com.jjvaca.eurocopa-5&3.2.2&1&3&0
com.jjvaca.eurocopa-5&2.3.6&1&3&0
com.jjvaca.eurocopa-5&4.1.1&1&3&0
com.jjvaca.eurocopa-5&2.2.3&1&3&0
com.jjvaca.eurocopa-5&4.0.1&1&3&0
cn.menue.decibelmeter-5&3.2.2&4&5&0
cn.menue.decibelmeter-5&2.3.6&4&4&0
cn.menue.decibelmeter-5&4.1.1&4&7&0
cn.menue.decibelmeter-5&2.2.3&4&4&0
cn.menue.decibelmeter-5&4.0.1&4&7&0
jp.joker.smile.jyanken-4&3.2.2&0&1&0
jp.joker.smile.jyanken-4&2.3.6&0&1&0
jp.joker.smile.jyanken-4&4.1.1&0&1&0
jp.joker.smile.jyanken-4&2.2.3&0&1&0
jp.joker.smile.jyanken-4&4.0.1&0&1&0
com.crowdcompass.appNDeTIUoVAv-1131&3.2.2&5&3&0
com.crowdcompass.appNDeTIUoVAv-1131&2.3.6&5&4&0
com.crowdcompass.appNDeTIUoVAv-1131&4.1.1&3&6&0
com.crowdcompass.appNDeTIUoVAv-1131&4.0.1&5&4&0
com.autocab.taxibooker.splendidtaxi.nyc-2220&3.2.2&5&3&0
com.autocab.taxibooker.splendidtaxi.nyc-2220&2.3.6&5&3&0
com.autocab.taxibooker.splendidtaxi.nyc-2220&2.2.3&5&3&0
com.autocab.taxibooker.splendidtaxi.nyc-2220&4.0.1&5&3&0
com.god.shivji.aarti.hd.temple-2&3.2.2&4&8&0
com.god.shivji.aarti.hd.temple-2&2.3.6&4&8&0
com.god.shivji.aarti.hd.temple-2&4.1.1&4&12&0
com.god.shivji.aarti.hd.temple-2&2.2.3&4&8&0
com.god.shivji.aarti.hd.temple-2&4.0.1&4&8&0
com.jb.gokeyboard.theme.twemoticonskeyboard-10&3.2.2&2&2&0
com.jb.gokeyboard.theme.twemoticonskeyboard-10&2.3.6&2&2&0
com.jb.gokeyboard.theme.twemoticonskeyboard-10&4.1.1&2&6&0
com.jb.gokeyboard.theme.twemoticonskeyboard-10&4.0.1&2&2&0
com.appsbar.SleepShirt320087-1&3.2.2&6&2&0
com.appsbar.SleepShirt320087-1&2.3.6&6&2&0
com.appsbar.SleepShirt320087-1&4.1.1&6&2&0
com.appsbar.SleepShirt320087-1&2.2.3&6&2&0
com.appsbar.SleepShirt320087-1&4.0.1&6&2&0
com.andromo.dev64075.app91464-4&3.2.2&1&7&0
com.andromo.dev64075.app91464-4&2.3.6&1&7&0
com.andromo.dev64075.app91464-4&2.2.3&1&7&0
com.CityBugCatcher.Game-4&3.2.2&1&2&0
com.CityBugCatcher.Game-4&2.3.6&1&2&0
com.CityBugCatcher.Game-4&2.2.3&1&2&0
com.CityBugCatcher.Game-4&4.0.1&1&2&0
oms.cj.xye-1&3.2.2&2&3&0
oms.cj.xye-1&2.3.6&2&3&0
oms.cj.xye-1&4.1.1&2&3&0
oms.cj.xye-1&2.2.3&2&3&0
oms.cj.xye-1&4.0.1&2&3&0
com.GraphicsApp.GravityBall-2&3.2.2&0&8&0
com.GraphicsApp.GravityBall-2&2.3.6&0&8&0
com.GraphicsApp.GravityBall-2&4.1.1&0&8&0
com.GraphicsApp.GravityBall-2&2.2.3&0&8&0
com.GraphicsApp.GravityBall-2&4.0.1&0&8&0
com.quickmobile.sands.marinabay14-230258&2.3.6&2&5&0
lt.osmgames-15&3.2.2&0&2&0
lt.osmgames-15&2.3.6&0&2&0
lt.osmgames-15&4.1.1&0&1&0
lt.osmgames-15&2.2.3&0&2&0
lt.osmgames-15&4.0.1&0&1&0
access.keyboards.shortcuts.app-3&4.1.1&0&4&0
murugancinemas.ticketnew.android.ui-2&2.3.6&1&0&0
murugancinemas.ticketnew.android.ui-2&2.2.3&1&0&0
org.garageapps.android.fractalwallpaperlite-1010&3.2.2&0&0&0
org.garageapps.android.fractalwallpaperlite-1010&2.3.6&0&0&0
org.garageapps.android.fractalwallpaperlite-1010&4.1.1&0&0&0
org.garageapps.android.fractalwallpaperlite-1010&2.2.3&0&0&0
org.garageapps.android.fractalwallpaperlite-1010&4.0.1&0&0&0
com.magook.kind36_105-23&3.2.2&12&3&0
com.magook.kind36_105-23&2.3.6&12&3&0
com.magook.kind36_105-23&4.1.1&12&7&0
com.magook.kind36_105-23&2.2.3&12&3&0
com.magook.kind36_105-23&4.0.1&12&3&0
com.yoursite.hidetextmessages-1&3.2.2&1&5&0
com.yoursite.hidetextmessages-1&2.3.6&1&6&0
com.yoursite.hidetextmessages-1&4.1.1&1&9&0
com.yoursite.hidetextmessages-1&4.0.1&1&6&0
com.entumundo.nsm-12&3.2.2&1&7&0
com.entumundo.nsm-12&2.3.6&1&7&0
com.entumundo.nsm-12&4.1.1&1&11&0
com.entumundo.nsm-12&4.0.1&1&7&0
com.mersatech.horizons-5&3.2.2&2&5&0
com.mersatech.horizons-5&2.3.6&2&6&0
com.mersatech.horizons-5&4.1.1&2&9&0
com.mersatech.horizons-5&4.0.1&2&6&0
com.mohammad.BanglaHaraf-11&3.2.2&1&1&0
com.mohammad.BanglaHaraf-11&4.1.1&1&6&0
com.mohammad.BanglaHaraf-11&4.0.1&1&1&0
com.playnlearnapps.constructionracegame.Constructionracegame-5&3.2.2&0&1&0
com.playnlearnapps.constructionracegame.Constructionracegame-5&2.3.6&0&1&0
com.playnlearnapps.constructionracegame.Constructionracegame-5&4.1.1&0&1&0
com.playnlearnapps.constructionracegame.Constructionracegame-5&2.2.3&0&1&0
com.playnlearnapps.constructionracegame.Constructionracegame-5&4.0.1&0&1&0
com.appsministry.litres.book666805-300&2.3.6&2&4&0
com.appsministry.litres.book666805-300&2.2.3&2&4&0
jp.ne.blau.download_25-2&3.2.2&4&1&0
jp.ne.blau.download_25-2&2.3.6&4&1&0
jp.ne.blau.download_25-2&4.1.1&4&1&0
jp.ne.blau.download_25-2&2.2.3&4&1&0
jp.ne.blau.download_25-2&4.0.1&4&1&0
com.sitewit.connect-6&4.1.1&3&7&0
com.sitewit.connect-6&4.0.1&3&3&0
com.mmelo.murakami.guitarlesson_chapter11_play-2&2.2.3&0&1&0
com.bgexpertsllc.africafest-4&3.2.2&1&5&0
com.bgexpertsllc.africafest-4&2.3.6&1&5&0
com.bgexpertsllc.africafest-4&4.1.1&1&5&0
com.bgexpertsllc.africafest-4&2.2.3&1&5&0
com.bgexpertsllc.africafest-4&4.0.1&1&5&0
com.wFunnyInterestingThings-1403020154&3.2.2&0&6&0
com.wFunnyInterestingThings-1403020154&2.3.6&0&6&0
com.wFunnyInterestingThings-1403020154&4.1.1&0&6&0
com.wFunnyInterestingThings-1403020154&2.2.3&0&6&0
com.wFunnyInterestingThings-1403020154&4.0.1&0&6&0
jp.morimoto3-1&3.2.2&0&0&0
jp.morimoto3-1&2.3.6&0&0&0
jp.morimoto3-1&4.1.1&0&0&0
jp.morimoto3-1&4.0.1&0&0&0
com.jigsawschoolapps.android.longlands-23&3.2.2&2&4&0
com.jigsawschoolapps.android.longlands-23&2.3.6&2&4&0
com.jigsawschoolapps.android.longlands-23&4.1.1&2&8&0
com.jigsawschoolapps.android.longlands-23&2.2.3&2&4&0
com.jigsawschoolapps.android.longlands-23&4.0.1&2&4&0
com.alicon.digi.book.magicforchildren-1&3.2.2&1&1&0
com.alicon.digi.book.magicforchildren-1&2.3.6&1&1&0
com.alicon.digi.book.magicforchildren-1&4.1.1&1&6&0
com.alicon.digi.book.magicforchildren-1&2.2.3&1&1&0
com.alicon.digi.book.magicforchildren-1&4.0.1&1&1&0
schoolapps.myungsung.taekwon-2&3.2.2&6&0&0
schoolapps.myungsung.taekwon-2&2.3.6&6&0&0
schoolapps.myungsung.taekwon-2&4.1.1&6&4&0
schoolapps.myungsung.taekwon-2&2.2.3&6&0&0
schoolapps.myungsung.taekwon-2&4.0.1&6&0&0
jp.ne.sakura.ivezuki.SenshuSyllabus-15&3.2.2&0&1&0
jp.ne.sakura.ivezuki.SenshuSyllabus-15&2.3.6&0&1&0
jp.ne.sakura.ivezuki.SenshuSyllabus-15&4.1.1&0&5&0
jp.ne.sakura.ivezuki.SenshuSyllabus-15&2.2.3&0&1&0
jp.ne.sakura.ivezuki.SenshuSyllabus-15&4.0.1&0&1&0
com.halodigital.hdvideo.chuggington-1&3.2.2&3&6&0
com.halodigital.hdvideo.chuggington-1&2.3.6&3&6&0
com.halodigital.hdvideo.chuggington-1&4.1.1&3&8&0
com.halodigital.hdvideo.chuggington-1&2.2.3&3&6&0
com.halodigital.hdvideo.chuggington-1&4.0.1&3&6&0
com.apps.doublecoin.easybudget.lite-1&3.2.2&1&2&0
com.apps.doublecoin.easybudget.lite-1&2.3.6&1&2&0
com.apps.doublecoin.easybudget.lite-1&4.1.1&1&6&0
com.apps.doublecoin.easybudget.lite-1&2.2.3&1&2&0
com.apps.doublecoin.easybudget.lite-1&4.0.1&1&2&0
air.tagdev.tagtv-1000002&3.2.2&1&1&0
air.tagdev.tagtv-1000002&2.3.6&1&1&0
air.tagdev.tagtv-1000002&4.1.1&1&1&0
air.tagdev.tagtv-1000002&2.2.3&1&1&0
air.tagdev.tagtv-1000002&4.0.1&1&1&0
com.minimumsystems.freesudoku-10000&2.2.3&1&7&0
com.twygo.bpmdaysc-2&3.2.2&1&0&0
com.twygo.bpmdaysc-2&2.3.6&1&0&0
com.twygo.bpmdaysc-2&4.1.1&2&0&0
com.twygo.bpmdaysc-2&2.2.3&1&0&0
com.twygo.bpmdaysc-2&4.0.1&2&0&0
com.magook.kind8_17-23&3.2.2&12&3&0
com.magook.kind8_17-23&2.3.6&12&3&0
com.magook.kind8_17-23&4.1.1&12&7&0
com.magook.kind8_17-23&2.2.3&12&3&0
com.magook.kind8_17-23&4.0.1&12&3&0
seo.single.project.activity-9&3.2.2&0&2&0
seo.single.project.activity-9&2.3.6&0&2&0
seo.single.project.activity-9&2.2.3&0&2&0
seo.single.project.activity-9&4.0.1&0&2&0
com.intamac.myserenity-1&3.2.2&3&0&0
com.intamac.myserenity-1&2.3.6&3&0&0
com.intamac.myserenity-1&4.1.1&2&4&0
com.intamac.myserenity-1&2.2.3&3&0&0
com.intamac.myserenity-1&4.0.1&3&0&0
com.dreamstep.wOnetouch-1321630939&3.2.2&0&4&0
com.dreamstep.wOnetouch-1321630939&2.3.6&0&4&0
com.dreamstep.wOnetouch-1321630939&4.1.1&1&4&0
com.dreamstep.wOnetouch-1321630939&2.2.3&0&4&0
com.dreamstep.wOnetouch-1321630939&4.0.1&1&4&0
com.conduit.app_acee1db9763541c79ade9e749e2e9deb.app-1&3.2.2&2&3&0
com.conduit.app_acee1db9763541c79ade9e749e2e9deb.app-1&2.3.6&2&3&0
com.conduit.app_acee1db9763541c79ade9e749e2e9deb.app-1&2.2.3&2&3&0
com.conduit.app_acee1db9763541c79ade9e749e2e9deb.app-1&4.0.1&2&3&0
com.droidta.dictespt-1&3.2.2&1&4&0
com.droidta.dictespt-1&2.3.6&1&4&0
com.droidta.dictespt-1&4.1.1&1&8&0
com.droidta.dictespt-1&4.0.1&1&4&0
es.amg.everything-5&4.1.1&1&8&0
es.amg.everything-5&4.0.1&1&4&0
com.jeffreyfunnyapplication.rabbitwallpaper-10&3.2.2&0&2&0
com.jeffreyfunnyapplication.rabbitwallpaper-10&2.3.6&0&2&0
com.jeffreyfunnyapplication.rabbitwallpaper-10&4.1.1&0&7&0
com.jeffreyfunnyapplication.rabbitwallpaper-10&4.0.1&0&2&0
at.car4you.alvautomobile-1&3.2.2&3&2&0
at.car4you.alvautomobile-1&2.3.6&3&2&0
at.car4you.alvautomobile-1&4.1.1&3&7&0
at.car4you.alvautomobile-1&2.2.3&3&2&0
at.car4you.alvautomobile-1&4.0.1&3&2&0
sk.o2.mojeo2-5&3.2.2&1&1&0
sk.o2.mojeo2-5&2.3.6&1&1&0
sk.o2.mojeo2-5&4.1.1&1&5&0
sk.o2.mojeo2-5&4.0.1&1&1&0
com.hanna.pink-5&3.2.2&1&1&0
com.hanna.pink-5&2.3.6&1&1&0
com.hanna.pink-5&4.1.1&1&6&0
com.hanna.pink-5&2.2.3&1&1&0
com.hanna.pink-5&4.0.1&1&1&0
com.eonsoft.SmokingDiaryV2-18&3.2.2&4&5&0
com.eonsoft.SmokingDiaryV2-18&2.3.6&4&5&0
com.eonsoft.SmokingDiaryV2-18&4.0.1&4&5&0
com.redlanternstrategy.rls-11&3.2.2&4&4&0
com.redlanternstrategy.rls-11&2.3.6&4&4&0
com.redlanternstrategy.rls-11&4.1.1&4&8&0
com.redlanternstrategy.rls-11&2.2.3&4&4&0
com.redlanternstrategy.rls-11&4.0.1&4&4&0
com.loyalapps.victory-12&3.2.2&3&3&0
com.loyalapps.victory-12&2.3.6&3&3&0
com.loyalapps.victory-12&4.1.1&3&2&0
com.loyalapps.victory-12&2.2.3&3&3&0
com.loyalapps.victory-12&4.0.1&3&2&0
com.yapattack.karmaclothing-38&3.2.2&3&2&0
com.yapattack.karmaclothing-38&2.3.6&3&2&0
com.yapattack.karmaclothing-38&4.1.1&3&2&0
com.yapattack.karmaclothing-38&2.2.3&3&2&0
com.yapattack.karmaclothing-38&4.0.1&3&2&0
com.iconnect.goscreenlock.monster-200&3.2.2&1&1&0
com.iconnect.goscreenlock.monster-200&2.3.6&1&1&0
com.iconnect.goscreenlock.monster-200&4.1.1&1&1&0
com.iconnect.goscreenlock.monster-200&2.2.3&1&1&0
com.iconnect.goscreenlock.monster-200&4.0.1&1&1&0
loc.mada.bom-1&3.2.2&2&4&0
loc.mada.bom-1&2.3.6&2&4&0
loc.mada.bom-1&4.1.1&2&4&0
loc.mada.bom-1&2.2.3&2&4&0
loc.mada.bom-1&4.0.1&2&4&0
org.planinternational.longrun.norway-5&3.2.2&3&1&0
org.planinternational.longrun.norway-5&2.3.6&3&1&0
org.planinternational.longrun.norway-5&4.1.1&3&1&0
org.planinternational.longrun.norway-5&2.2.3&3&1&0
org.planinternational.longrun.norway-5&4.0.1&3&1&0
com.nanoequipment.pizzahut-13&3.2.2&7&3&0
com.nanoequipment.pizzahut-13&2.3.6&7&3&0
com.nanoequipment.pizzahut-13&4.1.1&7&7&0
com.nanoequipment.pizzahut-13&4.0.1&7&3&0
air.com.CarCustomizer-1001000&3.2.2&0&10&0
air.com.CarCustomizer-1001000&2.3.6&0&10&0
air.com.CarCustomizer-1001000&4.1.1&0&10&0
air.com.CarCustomizer-1001000&2.2.3&0&10&0
air.com.CarCustomizer-1001000&4.0.1&0&10&0
com.littlebigfun.emojifind-7&3.2.2&1&8&0
com.littlebigfun.emojifind-7&2.3.6&1&8&0
com.littlebigfun.emojifind-7&4.1.1&1&12&0
com.littlebigfun.emojifind-7&4.0.1&1&8&0
com.mosync.PortalDasBencaos-4&2.2.3&1&0&0
fans.club.Ian-1&3.2.2&2&7&0
fans.club.Ian-1&2.3.6&2&7&0
fans.club.Ian-1&2.2.3&2&7&0
com.mortgagemapp.kimberly-1400552878&2.2.3&2&1&0
com.obceng-9&3.2.2&3&6&0
com.obceng-9&2.3.6&3&6&0
com.obceng-9&2.2.3&3&6&0
cn.tianzhidaowgc-1&3.2.2&7&3&0
cn.tianzhidaowgc-1&2.3.6&7&3&0
cn.tianzhidaowgc-1&4.1.1&7&3&0
cn.tianzhidaowgc-1&2.2.3&7&3&0
cn.tianzhidaowgc-1&4.0.1&7&3&0
com.emim.arduscopefree-1&3.2.2&0&5&0
com.emim.arduscopefree-1&2.3.6&0&4&0
com.emim.arduscopefree-1&4.1.1&0&8&0
com.emim.arduscopefree-1&2.2.3&0&4&0
com.emim.arduscopefree-1&4.0.1&0&4&0
com.oshare.app-65&3.2.2&6&3&0
com.oshare.app-65&2.3.6&6&3&0
com.oshare.app-65&4.0.1&6&3&0
it.h3g.areaclienti3-430&3.2.2&10&0&0
it.h3g.areaclienti3-430&2.3.6&10&0&0
it.h3g.areaclienti3-430&2.2.3&10&0&0
it.h3g.areaclienti3-430&4.0.1&10&0&0
com.gracker.mmapp-5&4.1.1&2&10&0
com.gracker.mmapp-5&4.0.1&2&5&0
me.blog.markan.musictherapy-5&3.2.2&1&1&0
me.blog.markan.musictherapy-5&2.3.6&1&1&0
me.blog.markan.musictherapy-5&4.1.1&1&1&0
me.blog.markan.musictherapy-5&2.2.3&1&1&0
